Trans #,Type,Date,Num,P. O. #,Name,Source Name,Description,Due Date,Item,Account,Class,Tax Code,Clr,Split,Pay Meth,Qty,Debit,Credit,Amount,Balance,Account Type,Tax Amount
"363,554",Bill,05/07/2023,10287,,A.T. Concreting,A.T. Concreting,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"9,105.00","-9,105.00",#REF!,Accounts Payable,
"363,554",Bill,05/07/2023,10287,,A.T. Concreting,A.T. Concreting,Lot 3 Boys ave,15/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"8,277.27",,"8,277.27",#REF!,Cost of Goods Sold,827.73
"363,554",Bill,05/07/2023,10287,,Australian Tax Office,A.T. Concreting,Non-Cap. Acq. - Inc GST,15/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,827.73,,827.73,#REF!,Other Current Liability,
"363,555",Bill,05/07/2023,846,,Fraser Coast Shed Builders Pty Ltd,Fraser Coast Shed Builders Pty Ltd,,05/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,990.00","-2,990.00",#REF!,Accounts Payable,
"363,555",Bill,05/07/2023,846,,Fraser Coast Shed Builders Pty Ltd,Fraser Coast Shed Builders Pty Ltd,Darren Chant,05/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"2,718.18",,"2,718.18",#REF!,Cost of Goods Sold,271.82
"363,555",Bill,05/07/2023,846,,Australian Tax Office,Fraser Coast Shed Builders Pty Ltd,Non-Cap. Acq. - Inc GST,05/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,271.82,,271.82,#REF!,Other Current Liability,
"363,556",Bill,05/07/2023,996403951,,Cars Plus Mechanical,Cars Plus Mechanical,,04/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,322,-322,#REF!,Accounts Payable,
"363,556",Bill,05/07/2023,996403951,,Cars Plus Mechanical,Cars Plus Mechanical,Service. 38322KM and roadworthy,04/08/2023,,1772 · Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,292.73,,292.73,#REF!,Expense,29.27
"363,556",Bill,05/07/2023,996403951,,Australian Tax Office,Cars Plus Mechanical,Non-Cap. Acq. - Inc GST,04/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,29.27,,29.27,#REF!,Other Current Liability,
"363,557",Bill,05/07/2023,Oct-50,,Robert Spoltaric,Robert Spoltaric,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"5,826.12","-5,826.12",#REF!,Accounts Payable,
"363,557",Bill,05/07/2023,Oct-50,,Robert Spoltaric,Robert Spoltaric,Flooring installation,15/07/2023,,1445 · Purchases,,NRG,,1282 · Accounts Payable,,,"5,826.12",,"5,826.12",#REF!,Cost of Goods Sold,0
"363,557",Bill,05/07/2023,Oct-50,,Australian Tax Office,Robert Spoltaric,Not Registered for GST,15/07/2023,NRG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,0,,0,#REF!,Other Current Liability,
"363,558",Bill,05/07/2023,802,,Warwicks Carpets Pty Ltd,Warwicks Carpets Pty Ltd,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"8,250.86","-8,250.86",#REF!,Accounts Payable,
"363,558",Bill,05/07/2023,802,,Warwicks Carpets Pty Ltd,Warwicks Carpets Pty Ltd,Carpet Installations,15/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"7,500.78",,"7,500.78",#REF!,Cost of Goods Sold,750.08
"363,558",Bill,05/07/2023,802,,Australian Tax Office,Warwicks Carpets Pty Ltd,Non-Cap. Acq. - Inc GST,15/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,750.08,,750.08,#REF!,Other Current Liability,
"363,559",Bill,05/07/2023,3417,,Trai's Gardening & Lawn Maintenance,Trai's Gardening & Lawn Maintenance,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,200,-200,#REF!,Accounts Payable,
"363,559",Bill,05/07/2023,3417,,Trai's Gardening & Lawn Maintenance,Trai's Gardening & Lawn Maintenance,Gardens,15/07/2023,,1507 · General Repairs & Maintenance,,NCG,,1282 · Accounts Payable,,,181.82,,181.82,#REF!,Expense,18.18
"363,559",Bill,05/07/2023,3417,,Australian Tax Office,Trai's Gardening & Lawn Maintenance,Non-Cap. Acq. - Inc GST,15/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,18.18,,18.18,#REF!,Other Current Liability,
"363,560",Bill,05/07/2023,5266500,,Master Builders,Master Builders,,04/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,200.00","-2,200.00",#REF!,Accounts Payable,
"363,560",Bill,05/07/2023,5266500,,Master Builders,Master Builders,Membership Fees 2023-2024,04/08/2023,,1627 · Membership Fees,,NCG,,1282 · Accounts Payable,,,"2,000.00",,"2,000.00",#REF!,Expense,200
"363,560",Bill,05/07/2023,5266500,,Australian Tax Office,Master Builders,Non-Cap. Acq. - Inc GST,04/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,200,,200,#REF!,Other Current Liability,
"363,561",Bill,05/07/2023,906,,Write On Signs,Write On Signs,,04/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,671,-671,#REF!,Accounts Payable,
"363,561",Bill,05/07/2023,906,,Write On Signs,Write On Signs,Print & apply decal,04/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,610,,610,#REF!,Cost of Goods Sold,61
"363,561",Bill,05/07/2023,906,,Australian Tax Office,Write On Signs,Non-Cap. Acq. - Inc GST,04/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,61,,61,#REF!,Other Current Liability,
"363,562",Bill,05/07/2023,552306,,JJ Richards,JJ Richards,,05/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"2,631.98","-2,631.98",#REF!,Accounts Payable,
"363,562",Bill,05/07/2023,552306,,JJ Richards,JJ Richards,June Statement,05/07/2023,,2023 · Recycling Expenses,,NCG,,1282 · Accounts Payable,,,"2,392.71",,"2,392.71",#REF!,Expense,239.27
"363,562",Bill,05/07/2023,552306,,Australian Tax Office,JJ Richards,Non-Cap. Acq. - Inc GST,05/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,239.27,,239.27,#REF!,Other Current Liability,
"363,563",Bill,05/07/2023,113673,,Ulton Group +,Ulton Group +,,19/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"3,190.00","-3,190.00",#REF!,Accounts Payable,
"363,563",Bill,05/07/2023,113673,,Ulton Group +,Ulton Group +,Review of General Ledger. review of tax codes of GST. Review of Balance Sheet,19/07/2023,,1447 · Accountancy Fees,,NCG,,1282 · Accounts Payable,,,"2,900.00",,"2,900.00",#REF!,Expense,290
"363,563",Bill,05/07/2023,113673,,Australian Tax Office,Ulton Group +,Non-Cap. Acq. - Inc GST,19/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,290,,290,#REF!,Other Current Liability,
"363,564",Bill,05/07/2023,2972,,Keen Eye Cleaning,Keen Eye Cleaning,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,650.00","-1,650.00",#REF!,Accounts Payable,
"363,564",Bill,05/07/2023,2972,,Keen Eye Cleaning,Keen Eye Cleaning,Cleaning offices x 2,15/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,500.00",,"1,500.00",#REF!,Cost of Goods Sold,150
"363,564",Bill,05/07/2023,2972,,Australian Tax Office,Keen Eye Cleaning,Non-Cap. Acq. - Inc GST,15/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,150,,150,#REF!,Other Current Liability,
"363,565",Bill,05/07/2023,93,,Fraser Coast Wildlife Sanctuary,Fraser Coast Wildlife Sanctuary,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,500,-500,#REF!,Accounts Payable,
"363,565",Bill,05/07/2023,93,,Fraser Coast Wildlife Sanctuary,Fraser Coast Wildlife Sanctuary,Donation,15/07/2023,,1489 · Donation,,NRG,,1282 · Accounts Payable,,,500,,500,#REF!,Expense,0
"363,565",Bill,05/07/2023,93,,Australian Tax Office,Fraser Coast Wildlife Sanctuary,Not Registered for GST,15/07/2023,NRG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,0,,0,#REF!,Other Current Liability,
"363,566",Bill,05/07/2023,30.06.23,,National Tiles,National Tiles,,15/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"17,590.36","-17,590.36",#REF!,Accounts Payable,
"363,566",Bill,05/07/2023,30.06.23,,National Tiles,National Tiles,Statement 30.06.23,15/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"15,991.24",,"15,991.24",#REF!,Cost of Goods Sold,"1,599.12"
"363,566",Bill,05/07/2023,30.06.23,,Australian Tax Office,National Tiles,Non-Cap. Acq. - Inc GST,15/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,"1,599.12",,"1,599.12",#REF!,Other Current Liability,
"363,588",Bill,05/07/2023,363588,,Ergon Energy,Ergon Energy,,05/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,133.22,-133.22,#REF!,Accounts Payable,
"363,588",Bill,05/07/2023,363588,,Ergon Energy,Ergon Energy,20.05.23-20.06.23,05/07/2023,,1496 · Maryborough,,NCG,,1282 · Accounts Payable,,,121.11,,121.11,#REF!,Expense,12.11
"363,588",Bill,05/07/2023,363588,,Australian Tax Office,Ergon Energy,Non-Cap. Acq. - Inc GST,05/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,12.11,,12.11,#REF!,Other Current Liability,
"363,734",Bill,06/07/2023,978,,A & I Transport,A & I Transport,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,650.00","-1,650.00",#REF!,Accounts Payable,
"363,734",Bill,06/07/2023,978,,A & I Transport,A & I Transport,Tile Deliveries,16/07/2023,,1438 · Freight and Cartage,,NCG,,1282 · Accounts Payable,,,"1,500.00",,"1,500.00",#REF!,Cost of Goods Sold,150
"363,734",Bill,06/07/2023,978,,Australian Tax Office,A & I Transport,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,150,,150,#REF!,Other Current Liability,
"363,735",Bill,06/07/2023,968,,A & I Transport,A & I Transport,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,715,-715,#REF!,Accounts Payable,
"363,735",Bill,06/07/2023,968,,A & I Transport,A & I Transport,Tile Deliveries,16/07/2023,,1438 · Freight and Cartage,,NCG,,1282 · Accounts Payable,,,650,,650,#REF!,Cost of Goods Sold,65
"363,735",Bill,06/07/2023,968,,Australian Tax Office,A & I Transport,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,65,,65,#REF!,Other Current Liability,
"363,736",Bill,06/07/2023,35020,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,312.2,-312.2,#REF!,Accounts Payable,
"363,736",Bill,06/07/2023,35020,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,James Jamieson,06/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,283.82,,283.82,#REF!,Cost of Goods Sold,28.38
"363,736",Bill,06/07/2023,35020,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,28.38,,28.38,#REF!,Other Current Liability,
"363,737",Bill,06/07/2023,35079,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,309.84,-309.84,#REF!,Accounts Payable,
"363,737",Bill,06/07/2023,35079,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Steve Welch,06/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,281.67,,281.67,#REF!,Cost of Goods Sold,28.17
"363,737",Bill,06/07/2023,35079,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,28.17,,28.17,#REF!,Other Current Liability,
"363,739",Bill,06/07/2023,35039,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,304.98,-304.98,#REF!,Accounts Payable,
"363,739",Bill,06/07/2023,35039,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Daniel Hendy,06/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,277.25,,277.25,#REF!,Cost of Goods Sold,27.73
"363,739",Bill,06/07/2023,35039,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,27.73,,27.73,#REF!,Other Current Liability,
"363,740",Bill,06/07/2023,35150,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,469.37,-469.37,#REF!,Accounts Payable,
"363,740",Bill,06/07/2023,35150,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Ian & Janelle Smith,06/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,426.7,,426.7,#REF!,Cost of Goods Sold,42.67
"363,740",Bill,06/07/2023,35150,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,42.67,,42.67,#REF!,Other Current Liability,
"363,741",Bill,06/07/2023,33280,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,811.29,-811.29,#REF!,Accounts Payable,
"363,741",Bill,06/07/2023,33280,,FBHS (Aust) Pty Ltd,FBHS (Aust) Pty Ltd,Neil Barber,06/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,737.54,,737.54,#REF!,Cost of Goods Sold,73.75
"363,741",Bill,06/07/2023,33280,,Australian Tax Office,FBHS (Aust) Pty Ltd,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,73.75,,73.75,#REF!,Other Current Liability,
"363,742",Bill,06/07/2023,CAR23/0236,,FCRC,FCRC,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,528,-528,#REF!,Accounts Payable,
"363,742",Bill,06/07/2023,CAR23/0236,,FCRC,FCRC,,06/07/2023,,2024 · Tip Fees,,NCG,,1282 · Accounts Payable,,,480,,480,#REF!,Expense,48
"363,742",Bill,06/07/2023,CAR23/0236,,Australian Tax Office,FCRC,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,48,,48,#REF!,Other Current Liability,
"363,743",Bill,06/07/2023,CAR23/0235,,FCRC,FCRC,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,528,-528,#REF!,Accounts Payable,
"363,743",Bill,06/07/2023,CAR23/0235,,FCRC,FCRC,,06/07/2023,,2024 · Tip Fees,,NCG,,1282 · Accounts Payable,,,480,,480,#REF!,Expense,48
"363,743",Bill,06/07/2023,CAR23/0235,,Australian Tax Office,FCRC,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,48,,48,#REF!,Other Current Liability,
"363,744",Bill,06/07/2023,5944,,FCRC,FCRC,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,445.14","-1,445.14",#REF!,Accounts Payable,
"363,744",Bill,06/07/2023,5944,,FCRC,FCRC,,06/07/2023,,2024 · Tip Fees,,NCG,,1282 · Accounts Payable,,,"1,313.76",,"1,313.76",#REF!,Expense,131.38
"363,744",Bill,06/07/2023,5944,,Australian Tax Office,FCRC,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,131.38,,131.38,#REF!,Other Current Liability,
"363,745",Bill,06/07/2023,20235148,,Rapid Building Approval,Rapid Building Approval,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,792,-792,#REF!,Accounts Payable,
"363,745",Bill,06/07/2023,20235148,,Rapid Building Approval,Rapid Building Approval,Lot 2 (28) Pulgul street,16/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,720,,720,#REF!,Cost of Goods Sold,72
"363,745",Bill,06/07/2023,20235148,,Australian Tax Office,Rapid Building Approval,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,72,,72,#REF!,Other Current Liability,
"363,746",Bill,06/07/2023,202362503,,Fluid Building Approvals,Fluid Building Approvals,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,670,-670,#REF!,Accounts Payable,
"363,746",Bill,06/07/2023,202362503,,Fluid Building Approvals,Fluid Building Approvals,Lot 19 (18) Barramundi drive,16/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,609.09,,609.09,#REF!,Cost of Goods Sold,60.91
"363,746",Bill,06/07/2023,202362503,,Australian Tax Office,Fluid Building Approvals,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,60.91,,60.91,#REF!,Other Current Liability,
"363,747",Bill,06/07/2023,202362506,,Fluid Building Approvals,Fluid Building Approvals,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,670,-670,#REF!,Accounts Payable,
"363,747",Bill,06/07/2023,202362506,,Fluid Building Approvals,Fluid Building Approvals,Lot 238 (7) Andrea court,16/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,609.09,,609.09,#REF!,Cost of Goods Sold,60.91
"363,747",Bill,06/07/2023,202362506,,Australian Tax Office,Fluid Building Approvals,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,60.91,,60.91,#REF!,Other Current Liability,
"363,748",Bill,06/07/2023,202362508,,Fluid Building Approvals,Fluid Building Approvals,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,670,-670,#REF!,Accounts Payable,
"363,748",Bill,06/07/2023,202362508,,Fluid Building Approvals,Fluid Building Approvals,Lot 21 (3) Alana court,16/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,609.09,,609.09,#REF!,Cost of Goods Sold,60.91
"363,748",Bill,06/07/2023,202362508,,Australian Tax Office,Fluid Building Approvals,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,60.91,,60.91,#REF!,Other Current Liability,
"363,749",Bill,06/07/2023,202362539,,Fluid Building Approvals,Fluid Building Approvals,,16/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,670,-670,#REF!,Accounts Payable,
"363,749",Bill,06/07/2023,202362539,,Fluid Building Approvals,Fluid Building Approvals,Lot 1 (39) Thyme resort,16/07/2023,,"1439 · Licences, Fees and Permits",,NCG,,1282 · Accounts Payable,,,609.09,,609.09,#REF!,Cost of Goods Sold,60.91
"363,749",Bill,06/07/2023,202362539,,Australian Tax Office,Fluid Building Approvals,Non-Cap. Acq. - Inc GST,16/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,60.91,,60.91,#REF!,Other Current Liability,
"363,750",Bill,06/07/2023,79700,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,556.08,-556.08,#REF!,Accounts Payable,
"363,750",Bill,06/07/2023,79700,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,505.53,,505.53,#REF!,Cost of Goods Sold,50.55
"363,750",Bill,06/07/2023,79700,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,50.55,,50.55,#REF!,Other Current Liability,
"363,751",Bill,06/07/2023,79719,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,834.12,-834.12,#REF!,Accounts Payable,
"363,751",Bill,06/07/2023,79719,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,758.29,,758.29,#REF!,Cost of Goods Sold,75.83
"363,751",Bill,06/07/2023,79719,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,75.83,,75.83,#REF!,Other Current Liability,
"363,752",Bill,06/07/2023,79720,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,278.04,-278.04,#REF!,Accounts Payable,
"363,752",Bill,06/07/2023,79720,,Advance Metal Industries Aust.,Advance Metal Industries Aust.,,06/07/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,252.76,,252.76,#REF!,Cost of Goods Sold,25.28
"363,752",Bill,06/07/2023,79720,,Australian Tax Office,Advance Metal Industries Aust.,Non-Cap. Acq. - Inc GST,06/07/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,25.28,,25.28,#REF!,Other Current Liability,
"363,753",Bill,06/07/2023,6047869,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,225.41","-1,225.41",#REF!,Accounts Payable,
"363,753",Bill,06/07/2023,6047869,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,"1,114.01",,"1,114.01",#REF!,Cost of Goods Sold,111.4
"363,753",Bill,06/07/2023,6047869,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,05/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,111.4,,111.4,#REF!,Other Current Liability,
"363,754",Bill,06/07/2023,5980429,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,582.99,-582.99,#REF!,Accounts Payable,
"363,754",Bill,06/07/2023,5980429,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,529.99,,529.99,#REF!,Cost of Goods Sold,53
"363,754",Bill,06/07/2023,5980429,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,05/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,53,,53,#REF!,Other Current Liability,
"363,755",Bill,06/07/2023,5958874,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,444.98,-444.98,#REF!,Accounts Payable,
"363,755",Bill,06/07/2023,5958874,,Bremick Fasteners,Bremick Fasteners,,05/08/2023,,1445 · Purchases,,NCG,,1282 · Accounts Payable,,,404.53,,404.53,#REF!,Cost of Goods Sold,40.45
"363,755",Bill,06/07/2023,5958874,,Australian Tax Office,Bremick Fasteners,Non-Cap. Acq. - Inc GST,05/08/2023,NCG,2200 · Tax Payable,,,,1282 · Accounts Payable,,,40.45,,40.45,#REF!,Other Current Liability,
"363,756",Bill,06/07/2023,646,,S & S Rhind Super Fund,S & S Rhind Super Fund,,13/07/2023,,1282 · Accounts Payable,,,,-SPLIT-,,,,"1,562.00","-1,562.00",#REF!,Accounts Payable,
"363,756",Bill,06/07/2023,646,,S & S Rhind Super Fund,S & S Rhind Super Fund,Garden maintenance,13/07/2023,,1978 · Rent- Carpet Store Lot 2 & 3,,NCG,,1282 · Accounts Payable,,,"1,420.00",,"1,420.00",#REF!,Expense,142
"363,756",Bill,06/07/2023,646,,S & S Rhind Super Fund,S & S Rhind Super Fund,,13/07/2023,,1979 · Water & Sewerage,,NCG,,1282 · Accounts Payable,,,,,,#REF!,Expense,
